interaction_type,primary_metric,related_metrics,relationship_description,mathematical_formula,business_validation,validation_sql,relationship_strength,business_impact,response_id,dashboard_id,related_metrics_count,related_metrics_text
dependency,revenue_based_on_fy_pub_date_logic_measure,"['gross_revenue_amount_base_measure', 'is_current_fy_flag', 'is_specific_publication_type_flag', 'digital_revenue_condition_date_calc_dim']","This complex revenue metric depends on the base gross revenue, whether it's the current FY, if it's a specific publication type, and a conditionally derived date for comparison.",IF (is_current_fy AND is_specific_publication_type) THEN gross_revenue_amount ELSE IF (is_current_fy AND digital_revenue_condition_date <= report_date_minus_1_year) THEN gross_revenue_amount ELSE NULL,"This logic defines a specific subset of revenue crucial for the dashboard's focus, likely related to digital or specific product lines within the current FY.","SELECT COUNTIF(revenue_based_on_fy_pub_date_logic_measure IS NOT NULL) AS non_null_records, COUNTIF(is_current_fy_flag AND (is_specific_publication_type_flag OR (digital_revenue_condition_date_calc_dim <= DATETIME_ADD(SAFE_CAST(DATE(TIMESTAMP '2025-06-23 10:00:32.354880+00', 'Australia/Sydney') AS DATETIME), INTERVAL -365 DAY)))) AS expected_records FROM calculated_metrics;",strong,high,37,9269e9c6-1ad0-4415-96c3-aca8a710ba01,4,"gross_revenue_amount_base_measure, is_current_fy_flag, is_specific_publication_type_flag, digital_revenue_condition_date_calc_dim"
filter_impact,composite_quarter_half_year_calc_dim,"['sum_current_fy_gross_revenue', 'sum_previous_fy_gross_revenue', 'sum_final_revenue_metric_raw']","All aggregated metrics are filtered by the 'Jul Q1 H1' composite quarter/half-year string, limiting the scope of the dashboard's data.",N/A (filter),"Ensures the dashboard focuses on a very specific, hardcoded reporting period. This makes the dashboard static unless the filter is manually updated.",SELECT COUNT(*) FROM calculated_metrics WHERE composite_quarter_half_year NOT IN ('Jul Q1 H1'); -- Should return 0 if filter is strictly applied,strong,high,37,9269e9c6-1ad0-4415-96c3-aca8a710ba01,3,"sum_current_fy_gross_revenue, sum_previous_fy_gross_revenue, sum_final_revenue_metric_raw"
filter_impact,sales_segment_l2_name_dim,"['sum_current_fy_gross_revenue', 'sum_previous_fy_gross_revenue', 'sum_final_revenue_metric_raw']","All aggregated metrics are filtered by the 'Consortium QLD' sales segment, limiting the scope of the dashboard's data to a specific business unit/region.",N/A (filter),Ensures the dashboard focuses on sales performance for a specific sales segment. Hardcoded value requires manual updates if the segment changes or if other segments need to be analyzed.,SELECT COUNT(*) FROM calculated_metrics WHERE sales_segment_l_2_name NOT IN ('Consortium QLD'); -- Should return 0 if filter is strictly applied,strong,high,37,9269e9c6-1ad0-4415-96c3-aca8a710ba01,3,"sum_current_fy_gross_revenue, sum_previous_fy_gross_revenue, sum_final_revenue_metric_raw"
mathematical_relationship,average_deal_value,"['total_sales_amount', 'number_of_deals']",Average Deal Value is derived directly from Total Sales Amount and Number of Deals.,Average Deal Value = Total Sales Amount / Number of Deals,Ensures that the average deal size is consistently calculated based on the underlying total sales and deal counts.,"SELECT SAFE_DIVIDE(SUM(sales_amount_column), COUNT(DISTINCT deal_id_column)) = AVG(sales_amount_column) FROM `ncau-data-newsquery-prd.asl_finance_derived.adsales_performance` WHERE transaction_date_column >= DATE_SUB(CURRENT_DATE(), INTERVAL 7 DAY) LIMIT 1; -- Note: This validation is conceptual, as AVG(sales_amount_column) would be per row, not per deal. The formula is the correct one.",strong,high,38,80ca81f3-0671-40ef-a0a9-825a1580ca1b,2,"total_sales_amount, number_of_deals"
filter_impact,advertiser_name,"['portfolio_conformed_name_sync', 'sales_segment_l_2_name_sync', 'total_sales_amount', 'number_of_deals', 'average_deal_value']",Filtering by 'portfolio_conformed_name_sync' (especially with hardcoded values) directly impacts the available 'advertiser_name' values and subsequently all aggregated metrics.,N/A,Ensures that the dashboard's filters correctly narrow down the scope of analysis for all displayed metrics and dimensions.,"SELECT COUNT(DISTINCT advertiser_name) FROM `ncau-data-newsquery-prd.asl_finance_derived.adsales_performance` WHERE portfolio_conformed_name_sync IN ('GAD RAM A1', 'HBT RAM A1') LIMIT 1;",strong,high,38,80ca81f3-0671-40ef-a0a9-825a1580ca1b,5,"portfolio_conformed_name_sync, sales_segment_l_2_name_sync, total_sales_amount, number_of_deals, average_deal_value"
mathematical_relationship,closing_base,"['opening_base', 'add_volume', 'red_volume', 'transfer_in', 'transfer_out']","The closing base is typically calculated as opening base plus additions, minus reductions, plus transfers in, minus transfers out.",Closing Base = Opening Base + Add Volume - Red Volume + Transfer In - Transfer Out,Ensures the integrity of subscription base calculations and reflects net movement.,"SELECT
  fiscal_week_id,
  category_name,
  gl_publication_code,
  SUM(closing_base) AS actual_closing_base,
  SUM(opening_base + add_volume - red_volume + transfer_in - transfer_out) AS calculated_closing_base,
  CASE WHEN SUM(closing_base) = SUM(opening_base + add_volume - red_volume + transfer_in - transfer_out) THEN 'MATCH' ELSE 'MISMATCH' END AS validation_status
FROM `ncau-data-newsquery-prd.sbx_fda_corefin.dv_tm1_pbf_subscriptions`
WHERE fiscal_week_id = 202535
GROUP BY 1, 2, 3
HAVING validation_status = 'MISMATCH'
LIMIT 10;",strong,high,39,23c8b213-a9f0-4158-b8fa-bff14425abb5,5,"opening_base, add_volume, red_volume, transfer_in, transfer_out"
filter_impact,fiscal_week_id,"['add_volume', 'category_name', 'closing_base', 'earned_amount', 'gl_publication_code', 'opening_base', 'red_volume', 'transfer_in', 'transfer_out']","The hardcoded fiscal_week_id filter directly impacts the data scope for all subscription-related metrics, limiting them to a single week.",N/A,"Ensures that subscription metrics are reported for the intended fiscal period. However, hardcoding limits flexibility.",SELECT DISTINCT fiscal_week_id FROM `ncau-data-newsquery-prd.sbx_fda_corefin.dv_tm1_pbf_subscriptions` WHERE fiscal_week_id = 202535;,strong,high,39,23c8b213-a9f0-4158-b8fa-bff14425abb5,9,"add_volume, category_name, closing_base, earned_amount, gl_publication_code, opening_base, red_volume, transfer_in, transfer_out"
dependency,home_del_charge,"['channel', 'state']","Home delivery charges are reported at the granularity of channel and state, indicating these dimensions are key for understanding the cost structure.",N/A,Ensures that costs are correctly attributed to specific distribution channels and geographic regions.,"SELECT channel, state, SUM(home_del_charge) FROM `ncau-data-newsquery-prd.sbx_fda_corefin.dv_tm1_pbf_circulation_actuals` GROUP BY 1, 2 LIMIT 10;",strong,medium,39,23c8b213-a9f0-4158-b8fa-bff14425abb5,2,"channel, state"
filter_impact,filtered_financial_year_by_sundry_overlay,['revenue_group_subtype'],The selection of 'SUNDRY ADSALES OVERLAY' for 'revenue_group_subtype' directly determines the available 'financial_year' values presented for this filter. This ensures that only years with this specific revenue type are selectable.,N/A,"Ensures that users can only select financial years that actually contain 'SUNDRY ADSALES OVERLAY' revenue, preventing selection of irrelevant periods.",SELECT COUNT(DISTINCT financial_year) FROM `ncau-data-newsquery-prd.asl_finance_derived.adsales_performance` WHERE revenue_group_subtype = 'SUNDRY ADSALES OVERLAY',strong,medium,40,3ee20092-1897-49b7-8bcd-4157d5f816eb,1,revenue_group_subtype
filter_impact,filtered_revenue_subtype_for_2025,['financial_year'],The hardcoded selection of '2025' for 'financial_year' directly determines the available 'revenue_group_subtype' values for this filter. This limits the subtypes to those present in the specified year.,N/A,"Ensures that users can only select revenue subtypes that exist within the 2025 financial year, providing a relevant list for current year analysis.",SELECT COUNT(DISTINCT revenue_group_subtype) FROM `ncau-data-newsquery-prd.asl_finance_derived.adsales_performance` WHERE financial_year = '2025',strong,medium,40,3ee20092-1897-49b7-8bcd-4157d5f816eb,1,financial_year
filter_impact,filtered_revenue_subtype_for_2024_2025_excluding_weeks,"['financial_year', 'financial_week']",The hardcoded selection of '2024'/'2025' for 'financial_year' and the exclusion of specific 'financial_week' values (47-52) directly determine the available 'revenue_group_subtype' values for this filter. This is a critical business rule for pacing reports.,N/A,"Ensures that users can only select revenue subtypes that exist within the specified financial years and non-excluded weeks, which is crucial for consistent and accurate pacing analysis by removing holiday/atypical periods.","SELECT COUNT(DISTINCT revenue_group_subtype) FROM `ncau-data-newsquery-prd.asl_finance_derived.adsales_performance` WHERE financial_year IN ('2025', '2024') AND (SAFE_CAST(financial_week AS INT64) NOT IN (47, 48, 49, 50, 51, 52) OR financial_week IS NULL)",strong,high,40,3ee20092-1897-49b7-8bcd-4157d5f816eb,2,"financial_year, financial_week"
dependency,financial_year_selected,"['financial_year', 'calendar_year']","The 'Financial Year (Selected)' metric is derived from either the raw 'financial_year' or 'calendar_year' column based on a conditional logic, which is currently hardcoded to always select 'financial_year'.",CASE WHEN ('Fin' = 'Fin') THEN financial_year ELSE calendar_year END,"Ensures that the dashboard can display data aggregated by either financial or calendar year, although this choice is currently fixed.",SELECT COUNT(*) FROM `ncau-data-newsquery-prd.asl_finance_derived.details_dashboard` WHERE (CASE WHEN ('Fin' = 'Fin') THEN financial_year ELSE calendar_year END) IS NOT NULL;,strong,high,41,d4d68a71-2b12-4caf-bc6b-96fc2d18a025,2,"financial_year, calendar_year"
dependency,financial_month_selected,"['financial_short_month', 'calendar_month_short_name']","The 'Financial Month (Selected)' metric is derived from either the raw 'financial_short_month' or 'calendar_month_short_name' column based on a conditional logic, which is currently hardcoded to always select 'financial_short_month'.",CASE WHEN ('Fin' = 'Fin') THEN financial_short_month ELSE calendar_month_short_name END,"Ensures that the dashboard can display data aggregated by either financial or calendar month, although this choice is currently fixed.",SELECT COUNT(*) FROM `ncau-data-newsquery-prd.asl_finance_derived.details_dashboard` WHERE (CASE WHEN ('Fin' = 'Fin') THEN financial_short_month ELSE calendar_month_short_name END) IS NOT NULL;,strong,high,41,d4d68a71-2b12-4caf-bc6b-96fc2d18a025,2,"financial_short_month, calendar_month_short_name"
dependency,portfolio_name_selected,"['portfolio_conformed_name_current', 'portfolio_conformed_name_sync']","The 'Portfolio Name (Selected)' metric is derived from either 'portfolio_conformed_name_current' or 'portfolio_conformed_name_sync' based on a conditional logic, which is currently hardcoded to always select 'portfolio_conformed_name_current'.",CASE WHEN ('Curr' = 'Curr') THEN portfolio_conformed_name_current ELSE portfolio_conformed_name_sync END,"Allows for flexibility in viewing portfolio data, though currently fixed to the 'current' view.",SELECT COUNT(*) FROM `ncau-data-newsquery-prd.asl_finance_derived.details_dashboard` WHERE (CASE WHEN ('Curr' = 'Curr') THEN portfolio_conformed_name_current ELSE portfolio_conformed_name_sync END) IS NOT NULL;,strong,high,41,d4d68a71-2b12-4caf-bc6b-96fc2d18a025,2,"portfolio_conformed_name_current, portfolio_conformed_name_sync"
filter_impact,publication_date,"['financial_year_selected', 'financial_month_selected']",The 'Publication Date' dimension is implicitly filtered by the selections made on 'Financial Year (Selected)' and 'Financial Month (Selected)'. This means that the range of publication dates shown will be constrained by the chosen financial period.,publication_date falls within the period defined by financial_year_selected and financial_month_selected,Ensures that time-series data aligns with the selected financial reporting period.,"SELECT COUNT(*) FROM `ncau-data-newsquery-prd.asl_finance_derived.details_dashboard` WHERE publication_date IS NOT NULL AND financial_year = '2025' AND financial_short_month IN ('Feb', 'Mar');",strong,high,41,d4d68a71-2b12-4caf-bc6b-96fc2d18a025,2,"financial_year_selected, financial_month_selected"
filter_impact,advertiser_name,"['financial_year_selected', 'financial_month_selected', 'portfolio_name_selected', 'employee_name']","The list of 'Advertiser Name' is filtered by selections on financial period, portfolio, and employee. This means only advertisers relevant to the current filter context are displayed.",advertiser_name IN (list_of_advertisers_from_filter),"Allows for focused analysis of advertiser performance within specific business contexts (e.g., a particular employee's clients in a given financial year).",SELECT COUNT(*) FROM `ncau-data-newsquery-prd.asl_finance_derived.details_dashboard` WHERE advertiser_name IN ('Australian Meat Processor Corporation') AND financial_year = '2025';,strong,high,41,d4d68a71-2b12-4caf-bc6b-96fc2d18a025,4,"financial_year_selected, financial_month_selected, portfolio_name_selected, employee_name"
mathematical_relationship,current_total_closing_base,"['current_closing_base_consumer', 'current_closing_base_3rd_party']",Total Closing Base is likely the sum of Consumer Closing Base and 3rd Party Closing Base.,Total_Closing_Base = Closing_Base_Consumer + Closing_Base_3rd_Party,Ensures comprehensive count of active subscribers across all segments.,SELECT SUM(Total_Closing_Base) - (SUM(Closing_Base_Consumer) + SUM(Closing_Base_3rd_Party)) AS variance FROM `ncau-data-newsquery-prd.asl_finance_derived.consumer_masthead_scorecard` WHERE fy_year = 2025 AND fy_week_of_year = 37,strong,high,42,57d87efe-c112-4d42-be1b-045f0c8ca73e,2,"current_closing_base_consumer, current_closing_base_3rd_party"
mathematical_relationship,current_net_growth_incl_3rd_party,"['current_net_growth_consumer', 'current_net_growth_3rd_party']",Net Growth including 3rd Party is likely the sum of Net Growth Consumer and Net Growth 3rd Party.,Net_Growth_incl_3rd_Party = Net_Growth_Consumer + Net_Growth_3rd_Party,Verifies the overall growth calculation by summing individual segment growths.,SELECT SUM(Net_Growth_incl_3rd_Party) - (SUM(Net_Growth_Consumer) + SUM(Net_Growth_3rd_Party)) AS variance FROM `ncau-data-newsquery-prd.asl_finance_derived.consumer_masthead_scorecard` WHERE fy_year = 2025 AND fy_week_of_year = 37,strong,high,42,57d87efe-c112-4d42-be1b-045f0c8ca73e,2,"current_net_growth_consumer, current_net_growth_3rd_party"
filter_impact,fy_week_of_year,"['current_always_on_digital_sales', 'six_week_always_on_digital_sales']","The `fy_week_of_year` dimension, combined with hardcoded report dates, dictates which specific week or range of weeks the metrics are aggregated for. This leads to different versions of the same metric (e.g., 'current' vs '6-week').",N/A,"Ensures that different dashboard components display data for their intended timeframes (e.g., current week vs. trailing 6 weeks).","SELECT fy_year, fy_week_of_year, SUM(Total_Revenue) FROM `ncau-data-newsquery-prd.asl_finance_derived.consumer_masthead_scorecard` WHERE fy_year = 2025 AND fy_week_of_year = 37 GROUP BY 1,2 UNION ALL SELECT fy_year, fy_week_of_year, SUM(Total_Revenue_6W) FROM `ncau-data-newsquery-prd.asl_finance_derived.consumer_masthead_scorecard` WHERE fy_year = 2025 AND fy_week_of_year BETWEEN 26 AND 31 GROUP BY 1,2",strong,high,42,57d87efe-c112-4d42-be1b-045f0c8ca73e,2,"current_always_on_digital_sales, six_week_always_on_digital_sales"
mathematical_relationship,amount_revenue_type_03,"['total_amount_all_revenue_types', 'revenue_type_prefix']","Amount for Revenue Type '03' is a subset of Total Amount (All Revenue Types), filtered by the '03' prefix on 'revenue_type'.","amount_revenue_type_03 = SUM(CASE WHEN LEFT(revenue_type, 2) = '03' THEN amount ELSE 0 END)",Ensures that the specific revenue type amount correctly contributes to the overall total and that the filtering logic is accurate.,"SELECT SUM(CASE WHEN SAFE.LEFT(revenue_type, 2) = '03' THEN amount ELSE 0 END) AS amount_03, SUM(amount) AS total_amount FROM `ncau-data-newsquery-prd.asl_finance.v_asl_circulation_dq_check` WHERE fy_year_week_number = (SELECT MAX(fy_year_week_number) FROM `ncau-data-newsquery-prd.asl_finance.v_asl_circulation_dq_check`)",strong,high,43,f7a9efeb-df3c-45c9-899d-0bcada701572,2,"total_amount_all_revenue_types, revenue_type_prefix"
mathematical_relationship,volume_revenue_type_03,"['total_volume_all_revenue_types', 'revenue_type_prefix']","Volume for Revenue Type '03' is a subset of Total Volume (All Revenue Types), filtered by the '03' prefix on 'revenue_type'.","volume_revenue_type_03 = SUM(CASE WHEN LEFT(revenue_type, 2) = '03' THEN volume ELSE 0 END)",Ensures that the specific revenue type volume correctly contributes to the overall total and that the filtering logic is accurate.,"SELECT SUM(CASE WHEN SAFE.LEFT(revenue_type, 2) = '03' THEN volume ELSE 0 END) AS volume_03, SUM(volume) AS total_volume FROM `ncau-data-newsquery-prd.asl_finance.v_asl_circulation_dq_check` WHERE fy_year_week_number = (SELECT MAX(fy_year_week_number) FROM `ncau-data-newsquery-prd.asl_finance.v_asl_circulation_dq_check`)",strong,high,43,f7a9efeb-df3c-45c9-899d-0bcada701572,2,"total_volume_all_revenue_types, revenue_type_prefix"
filter_impact,latest_snapshot_load_time,[],"The calculation of 'latest_snapshot_load_time' is heavily dependent on specific hardcoded filters for source system, scenario, and sub-source system names. Changes to these filters directly impact the data source and the resulting load time.",N/A,"Verify that the specified filters ('Circulation', 'Estimate', 'RCTI', 'THINK', 'DTI') accurately reflect the desired data sources for freshness checks.","SELECT DISTINCT source_system_name, scenario, sub_source_system_name FROM `ncau-data-newsquery-prd.prstn_finance_persisted.finance_operating_statement`",strong,medium,43,f7a9efeb-df3c-45c9-899d-0bcada701572,0,
dependency,total_draw_volume,"['route_volume', 'charge_type']",Total Draw Volume is calculated by summing `route_volume` only for records where `charge_type` is 'DRAW'.,SUM(CASE WHEN charge_type = 'DRAW' THEN route_volume ELSE 0 END),Ensures accurate measurement of publications initially distributed.,"SELECT SUM(CASE WHEN charge_type = 'DRAW' THEN route_volume ELSE 0 END) FROM `ncau-data-newsquery-prd.asl_finance.v_asl_circualtion_insights` WHERE charge_date >= DATE_SUB(CURRENT_DATE(), INTERVAL 7 DAY);",strong,high,44,c441950c-1e3f-432c-9838-847d1d315b9e,2,"route_volume, charge_type"
dependency,total_returns_volume,"['route_volume', 'charge_type']",Total Returns Volume is calculated by summing `route_volume` only for records where `charge_type` is 'RETURNS'.,SUM(CASE WHEN charge_type = 'RETURNS' THEN route_volume ELSE 0 END),"Ensures accurate measurement of publications returned, indicating unsold copies.","SELECT SUM(CASE WHEN charge_type = 'RETURNS' THEN route_volume ELSE 0 END) FROM `ncau-data-newsquery-prd.asl_finance.v_asl_circualtion_insights` WHERE charge_date >= DATE_SUB(CURRENT_DATE(), INTERVAL 7 DAY);",strong,high,44,c441950c-1e3f-432c-9838-847d1d315b9e,2,"route_volume, charge_type"
dependency,total_circulation_volume,"['route_volume', 'charge_type']","Total Circulation Volume is the sum of Draw, Returns, and Adjustment volumes. This is a gross sum of all transaction types.",SUM( (CASE WHEN charge_type = 'DRAW' THEN route_volume ELSE 0 END) + (CASE WHEN charge_type = 'ADJUSTMENT' THEN route_volume ELSE 0 END) + (CASE WHEN charge_type = 'RETURNS' THEN route_volume ELSE 0 END) ),Represents the total physical movement of publications. It's crucial to distinguish this from 'Net Circulation' (Draw - Returns + Adjustments).,"SELECT SUM(CASE WHEN charge_type = 'DRAW' THEN route_volume ELSE 0 END + CASE WHEN charge_type = 'ADJUSTMENT' THEN route_volume ELSE 0 END + CASE WHEN charge_type = 'RETURNS' THEN route_volume ELSE 0 END) FROM `ncau-data-newsquery-prd.asl_finance.v_asl_circualtion_insights` WHERE charge_date >= DATE_SUB(CURRENT_DATE(), INTERVAL 7 DAY);",strong,high,44,c441950c-1e3f-432c-9838-847d1d315b9e,2,"route_volume, charge_type"
dependency,derived_publication_type,['gl_publication_code'],Derived Publication Type is a categorical mapping of `gl_publication_code` values based on a complex CASE statement.,CASE WHEN gl_publication_code IN (...) THEN 'Category' ELSE 'Other' END,"Groups granular publication codes into broader, more manageable categories for analysis. Accuracy depends on the completeness and correctness of the mapping logic.","SELECT gl_publication_code, CASE WHEN gl_publication_code IN ('500', '560') THEN 'ADV' WHEN gl_publication_code = '100' THEN 'AUS' WHEN gl_publication_code IN ('400', '402') THEN 'CM' WHEN gl_publication_code = '9504' THEN 'Delicious' WHEN gl_publication_code = '9505' THEN 'Delicious Specials' WHEN gl_publication_code IN ('110', '116') THEN 'DT' WHEN gl_publication_code = '350' THEN 'GAD' WHEN gl_publication_code = '670' THEN 'GCB' WHEN gl_publication_code = '180' THEN 'Group Shared Services' WHEN gl_publication_code = '156' THEN 'Hobart Print Services' WHEN gl_publication_code IN ('301', '303') THEN 'HS' WHEN gl_publication_code = '5003' THEN 'MDM' WHEN gl_publication_code IN ('850', '852') THEN 'MERCURY' WHEN gl_publication_code IN ('961', '963') THEN 'NTN' WHEN gl_publication_code = '158' THEN 'Perth Print Services' WHEN gl_publication_code = 'Post Courier' THEN 'Post Courier' WHEN gl_publication_code = '5024' THEN 'SC' WHEN gl_publication_code IN ('9514', '9515') THEN 'Taste' WHEN gl_publication_code = '5053' THEN 'TCHRN' WHEN gl_publication_code = '450' THEN 'TCP' WHEN gl_publication_code = '475' THEN 'TVB' WHEN gl_publication_code = '9560' THEN 'Vogue' WHEN gl_publication_code = '9556' THEN 'Vogue Living' WHEN gl_publication_code = '305' THEN 'WT' ELSE 'Other' END AS derived_type FROM `ncau-data-newsquery-prd.asl_finance.v_asl_circualtion_insights` WHERE charge_date >= DATE_SUB(CURRENT_DATE(), INTERVAL 7 DAY) LIMIT 100;",strong,high,44,c441950c-1e3f-432c-9838-847d1d315b9e,1,gl_publication_code
filter_impact,total_charge_amount,"['fiscal_week_id', 'sales_channel_l4', 'derived_publication_type']","Total Charge Amount is filtered by specific fiscal weeks, sales channel ('Subscriptions'), and derived publication type ('DT').",SUM(charge_amount) WHERE fiscal_week_id IN (...) AND sales_channel_l4 = 'Subscriptions' AND derived_publication_type = 'DT',"These filters narrow the scope of the charge amount to specific business segments and time periods, which is critical for targeted analysis. Hardcoding these limits flexibility.","SELECT SUM(charge_amount) FROM `ncau-data-newsquery-prd.asl_finance.v_asl_circualtion_insights` AS ci LEFT JOIN `ncau-data-newsquery-prd.prstn_finance.v_calendar_dim` AS cal ON ci.charge_date = cal.calendar_date WHERE `left`(CAST(fiscal_week_id AS string), 4) IN ('2025') AND fiscal_week_id IN (202533, 202534, 202535, 202536, 202537, 202538, 202539, 202540) AND sales_channel_l4 IN ('Subscriptions') AND (CASE WHEN gl_publication_code IN ('110', '116') THEN 'DT' ELSE 'Other' END) IN ('DT') LIMIT 1;",strong,high,44,c441950c-1e3f-432c-9838-847d1d315b9e,3,"fiscal_week_id, sales_channel_l4, derived_publication_type"
dependency,supercoach_unique_acquisitions_by_source,"['supercoach_unique_acquisitions_total', 'source_masthead']","The 'SuperCoach Unique Acquisitions by Source' metric is a breakdown of the 'SuperCoach Unique Acquisitions (Total)' metric, using 'Source Masthead' as the grouping dimension.",SUM(supercoach_unique_acquisitions_by_source for all source_masthead) = supercoach_unique_acquisitions_total,Ensures that the sum of acquisitions across all sources equals the total acquisitions for SuperCoach.,"SELECT
  SUM(supercoach_unique_acquisitions_by_source) AS sum_by_source,
  (SELECT supercoach_unique_acquisitions_total FROM (
    SELECT
      movement_date,
      source_masthead,
      COUNT(DISTINCT subscription_id_src) AS supercoach_unique_acquisitions_total,
      COUNT(DISTINCT CASE WHEN source_masthead = 'CS' THEN subscription_id_src END) AS supercoach_unique_acquisitions_cs_source,
      COUNT(DISTINCT CASE WHEN sold_in_rate_plan_code IN ('SC_SDO_AP24AM12', 'SC_SDO_AP20AM12') AND subscriber_id_src = 2452260 AND source_masthead = 'CS' THEN subscription_id_src END) AS supercoach_specific_rate_plan_subscriber_acquisitions
    FROM
      `ncau-data-newsquery-prd.prstn_consumer_views.v_subscription_movement`
    WHERE
      movement_datetime >= DATE '2024-07-01' AND movement_datetime < DATETIME_ADD(DATE '2024-08-19', INTERVAL 1 DAY)
      AND masthead = 'SC'
      AND subscription_movement_count_type = 'acquisition'
    GROUP BY
      movement_date,
      source_masthead
  ) AS primary_analysis_results
  WHERE movement_date = '2024-07-01' -- Example date
  LIMIT 1) AS total_acquisitions_for_date
FROM
  (
    SELECT
      movement_date,
      source_masthead,
      COUNT(DISTINCT subscription_id_src) AS supercoach_unique_acquisitions_total,
      COUNT(DISTINCT CASE WHEN source_masthead = 'CS' THEN subscription_id_src END) AS supercoach_unique_acquisitions_cs_source,
      COUNT(DISTINCT CASE WHEN sold_in_rate_plan_code IN ('SC_SDO_AP24AM12', 'SC_SDO_AP20AM12') AND subscriber_id_src = 2452260 AND source_masthead = 'CS' THEN subscription_id_src END) AS supercoach_specific_rate_plan_subscriber_acquisitions
    FROM
      `ncau-data-newsquery-prd.prstn_consumer_views.v_subscription_movement`
    WHERE
      movement_datetime >= DATE '2024-07-01' AND movement_datetime < DATETIME_ADD(DATE '2024-08-19', INTERVAL 1 DAY)
      AND masthead = 'SC'
      AND subscription_movement_count_type = 'acquisition'
    GROUP BY
      movement_date,
      source_masthead
  ) AS primary_analysis_results
WHERE
  movement_date = '2024-07-01' -- Example date
GROUP BY
  movement_date;",strong,high,45,6e8b534b-485a-48dd-842d-13dc6bebb01a,2,"supercoach_unique_acquisitions_total, source_masthead"
filter_impact,supercoach_specific_rate_plan_subscriber_acquisitions,"['supercoach_unique_acquisitions_total', 'sold_in_rate_plan_code', 'subscriber_id', 'source_masthead']","The 'SuperCoach Specific Rate Plan & Subscriber Acquisitions' metric is a highly filtered subset of the 'SuperCoach Unique Acquisitions (Total)' metric, applying additional specific criteria on rate plan, subscriber ID, and source masthead.",supercoach_specific_rate_plan_subscriber_acquisitions <= supercoach_unique_acquisitions_total,"This metric should always be less than or equal to the total acquisitions, as it applies more restrictive filters.","SELECT
  SUM(supercoach_specific_rate_plan_subscriber_acquisitions) AS specific_acquisitions,
  SUM(supercoach_unique_acquisitions_total) AS total_acquisitions
FROM
  (
    SELECT
      movement_date,
      source_masthead,
      COUNT(DISTINCT subscription_id_src) AS supercoach_unique_acquisitions_total,
      COUNT(DISTINCT CASE WHEN sold_in_rate_plan_code IN ('SC_SDO_AP24AM12', 'SC_SDO_AP20AM12') AND subscriber_id_src = 2452260 AND source_masthead = 'CS' THEN subscription_id_src END) AS supercoach_specific_rate_plan_subscriber_acquisitions
    FROM
      `ncau-data-newsquery-prd.prstn_consumer_views.v_subscription_movement`
    WHERE
      movement_datetime >= DATE '2024-07-01' AND movement_datetime < DATETIME_ADD(DATE '2024-08-19', INTERVAL 1 DAY)
      AND masthead = 'SC'
      AND subscription_movement_count_type = 'acquisition'
    GROUP BY
      movement_date, source_masthead
  ) AS subquery
WHERE
  movement_date = '2024-07-01'; -- Example date",strong,medium,45,6e8b534b-485a-48dd-842d-13dc6bebb01a,4,"supercoach_unique_acquisitions_total, sold_in_rate_plan_code, subscriber_id, source_masthead"
