record_id,dashboard_id,response_id,record_type,dashboard_name,business_domain,complexity_score,consolidation_score,date_grain,data_grain,primary_data_sources,date_range_detected,total_metrics_count,kpi_metrics_count,final_output_metrics_count,hardcoded_dates_count,hardcoded_values_count,governance_issues_count,metric_interactions_count,dashboard_description,metrics_summary,governance_summary,full_context,metric_id,metric_name,metric_type,calculation_type,is_kpi,is_final_output,business_criticality,metric_category,business_description,sql_logic,depends_on_metrics_count,data_sources_count
d7412673-0af1-4efe-8374-ca475b001fb6_os_level_12,d7412673-0af1-4efe-8374-ca475b001fb6,1,metric,Finance OS datasource template report,finance,,,,,,,,,,,,0,,OS Level 12 is a dimension metric using direct calculation. measuring Categorical dimension for OS Level 12.. from the Finance OS datasource template report dashboard.,Categorical dimension for OS Level 12.,,individual_metric,os_level_12,OS Level 12,dimension,direct,False,True,medium,other,Categorical dimension for OS Level 12.,t0.os_level_12,0.0,1.0
d7412673-0af1-4efe-8374-ca475b001fb6_actual_amount,d7412673-0af1-4efe-8374-ca475b001fb6,1,metric,Finance OS datasource template report,finance,,,,,,,,,,,,0,,Actual Amount is a measure metric using sum calculation. classified as a key performance indicator. measuring Represents the Actual Amount for financial reporting.. from the Finance OS datasource template report dashboard.,Represents the Actual Amount for financial reporting.,,individual_metric,actual_amount,Actual Amount,measure,sum,True,True,high,revenue,Represents the Actual Amount for financial reporting.,t0.actual_amount,0.0,1.0
d7412673-0af1-4efe-8374-ca475b001fb6_volume,d7412673-0af1-4efe-8374-ca475b001fb6,1,metric,Finance OS datasource template report,finance,,,,,,,,,,,,0,,Volume is a measure metric using sum calculation. measuring Represents the Volume for financial reporting.. from the Finance OS datasource template report dashboard.,Represents the Volume for financial reporting.,,individual_metric,volume,Volume,measure,sum,False,False,medium,volume,Represents the Volume for financial reporting.,t0.volume,0.0,1.0
d7412673-0af1-4efe-8374-ca475b001fb6_estimate,d7412673-0af1-4efe-8374-ca475b001fb6,1,metric,Finance OS datasource template report,finance,,,,,,,,,,,,0,,Estimate is a measure metric using sum calculation. measuring Represents the Estimate for financial reporting.. from the Finance OS datasource template report dashboard.,Represents the Estimate for financial reporting.,,individual_metric,estimate,Estimate,measure,sum,False,False,medium,revenue,Represents the Estimate for financial reporting.,t0.estimate,0.0,1.0
d7412673-0af1-4efe-8374-ca475b001fb6_true_up_adjustment,d7412673-0af1-4efe-8374-ca475b001fb6,1,metric,Finance OS datasource template report,finance,,,,,,,,,,,,0,,True Up Adjustment is a measure metric using sum calculation. measuring Represents the True Up Adjustment for financial reporting.. from the Finance OS datasource template report dashboard.,Represents the True Up Adjustment for financial reporting.,,individual_metric,true_up_adjustment,True Up Adjustment,measure,sum,False,False,medium,revenue,Represents the True Up Adjustment for financial reporting.,t0.true_up_adjustment,0.0,1.0
d7412673-0af1-4efe-8374-ca475b001fb6_last_year_actual_amount,d7412673-0af1-4efe-8374-ca475b001fb6,1,metric,Finance OS datasource template report,finance,,,,,,,,,,,,0,,Last Year Actual Amount is a measure metric using sum calculation. measuring Represents the Last Year Actual Amount for financial reporting.. from the Finance OS datasource template report dashboard.,Represents the Last Year Actual Amount for financial reporting.,,individual_metric,last_year_actual_amount,Last Year Actual Amount,measure,sum,False,False,medium,revenue,Represents the Last Year Actual Amount for financial reporting.,t0.last_year_actual_amount,0.0,1.0
d7412673-0af1-4efe-8374-ca475b001fb6_last_year_volume,d7412673-0af1-4efe-8374-ca475b001fb6,1,metric,Finance OS datasource template report,finance,,,,,,,,,,,,0,,Last Year Volume is a measure metric using sum calculation. measuring Represents the Last Year Volume for financial reporting.. from the Finance OS datasource template report dashboard.,Represents the Last Year Volume for financial reporting.,,individual_metric,last_year_volume,Last Year Volume,measure,sum,False,False,medium,volume,Represents the Last Year Volume for financial reporting.,t0.last_year_volume,0.0,1.0
d7412673-0af1-4efe-8374-ca475b001fb6_budget_draft_amount,d7412673-0af1-4efe-8374-ca475b001fb6,1,metric,Finance OS datasource template report,finance,,,,,,,,,,,,0,,Budget Draft Amount is a measure metric using sum calculation. measuring Represents the Budget Draft Amount for financial reporting.. from the Finance OS datasource template report dashboard.,Represents the Budget Draft Amount for financial reporting.,,individual_metric,budget_draft_amount,Budget Draft Amount,measure,sum,False,False,medium,revenue,Represents the Budget Draft Amount for financial reporting.,t0.budget_draft_amount,0.0,1.0
d7412673-0af1-4efe-8374-ca475b001fb6_budget_draft_volume,d7412673-0af1-4efe-8374-ca475b001fb6,1,metric,Finance OS datasource template report,finance,,,,,,,,,,,,0,,Budget Draft Volume is a measure metric using sum calculation. measuring Represents the Budget Draft Volume for financial reporting.. from the Finance OS datasource template report dashboard.,Represents the Budget Draft Volume for financial reporting.,,individual_metric,budget_draft_volume,Budget Draft Volume,measure,sum,False,False,medium,volume,Represents the Budget Draft Volume for financial reporting.,t0.budget_draft_volume,0.0,1.0
d7412673-0af1-4efe-8374-ca475b001fb6_budget_amount,d7412673-0af1-4efe-8374-ca475b001fb6,1,metric,Finance OS datasource template report,finance,,,,,,,,,,,,0,,Budget Amount is a measure metric using sum calculation. measuring Represents the Budget Amount for financial reporting.. from the Finance OS datasource template report dashboard.,Represents the Budget Amount for financial reporting.,,individual_metric,budget_amount,Budget Amount,measure,sum,False,False,medium,revenue,Represents the Budget Amount for financial reporting.,t0.budget_amount,0.0,1.0
d7412673-0af1-4efe-8374-ca475b001fb6_budget_volume,d7412673-0af1-4efe-8374-ca475b001fb6,1,metric,Finance OS datasource template report,finance,,,,,,,,,,,,0,,Budget Volume is a measure metric using sum calculation. measuring Represents the Budget Volume for financial reporting.. from the Finance OS datasource template report dashboard.,Represents the Budget Volume for financial reporting.,,individual_metric,budget_volume,Budget Volume,measure,sum,False,False,medium,volume,Represents the Budget Volume for financial reporting.,t0.budget_volume,0.0,1.0
d7412673-0af1-4efe-8374-ca475b001fb6_forecast_amount,d7412673-0af1-4efe-8374-ca475b001fb6,1,metric,Finance OS datasource template report,finance,,,,,,,,,,,,0,,Forecast Amount is a measure metric using sum calculation. measuring Represents the Forecast Amount for financial reporting.. from the Finance OS datasource template report dashboard.,Represents the Forecast Amount for financial reporting.,,individual_metric,forecast_amount,Forecast Amount,measure,sum,False,False,medium,revenue,Represents the Forecast Amount for financial reporting.,t0.forecast_amount,0.0,1.0
d7412673-0af1-4efe-8374-ca475b001fb6_forecast_volume,d7412673-0af1-4efe-8374-ca475b001fb6,1,metric,Finance OS datasource template report,finance,,,,,,,,,,,,0,,Forecast Volume is a measure metric using sum calculation. measuring Represents the Forecast Volume for financial reporting.. from the Finance OS datasource template report dashboard.,Represents the Forecast Volume for financial reporting.,,individual_metric,forecast_volume,Forecast Volume,measure,sum,False,False,medium,volume,Represents the Forecast Volume for financial reporting.,t0.forecast_volume,0.0,1.0
d7412673-0af1-4efe-8374-ca475b001fb6_budget_jan_amount,d7412673-0af1-4efe-8374-ca475b001fb6,1,metric,Finance OS datasource template report,finance,,,,,,,,,,,,0,,Budget Jan Amount is a measure metric using sum calculation. measuring Represents the Budget Jan Amount for financial reporting.. from the Finance OS datasource template report dashboard.,Represents the Budget Jan Amount for financial reporting.,,individual_metric,budget_jan_amount,Budget Jan Amount,measure,sum,False,False,medium,revenue,Represents the Budget Jan Amount for financial reporting.,t0.budget_jan_amount,0.0,1.0
d7412673-0af1-4efe-8374-ca475b001fb6_budget_jan_volume,d7412673-0af1-4efe-8374-ca475b001fb6,1,metric,Finance OS datasource template report,finance,,,,,,,,,,,,0,,Budget Jan Volume is a measure metric using sum calculation. measuring Represents the Budget Jan Volume for financial reporting.. from the Finance OS datasource template report dashboard.,Represents the Budget Jan Volume for financial reporting.,,individual_metric,budget_jan_volume,Budget Jan Volume,measure,sum,False,False,medium,volume,Represents the Budget Jan Volume for financial reporting.,t0.budget_jan_volume,0.0,1.0
d7412673-0af1-4efe-8374-ca475b001fb6_budget_feb_amount,d7412673-0af1-4efe-8374-ca475b001fb6,1,metric,Finance OS datasource template report,finance,,,,,,,,,,,,0,,Budget Feb Amount is a measure metric using sum calculation. measuring Represents the Budget Feb Amount for financial reporting.. from the Finance OS datasource template report dashboard.,Represents the Budget Feb Amount for financial reporting.,,individual_metric,budget_feb_amount,Budget Feb Amount,measure,sum,False,False,medium,revenue,Represents the Budget Feb Amount for financial reporting.,t0.budget_feb_amount,0.0,1.0
d7412673-0af1-4efe-8374-ca475b001fb6_budget_feb_volume,d7412673-0af1-4efe-8374-ca475b001fb6,1,metric,Finance OS datasource template report,finance,,,,,,,,,,,,0,,Budget Feb Volume is a measure metric using sum calculation. measuring Represents the Budget Feb Volume for financial reporting.. from the Finance OS datasource template report dashboard.,Represents the Budget Feb Volume for financial reporting.,,individual_metric,budget_feb_volume,Budget Feb Volume,measure,sum,False,False,medium,volume,Represents the Budget Feb Volume for financial reporting.,t0.budget_feb_volume,0.0,1.0
d7412673-0af1-4efe-8374-ca475b001fb6_budget_mar_amount,d7412673-0af1-4efe-8374-ca475b001fb6,1,metric,Finance OS datasource template report,finance,,,,,,,,,,,,0,,Budget Mar Amount is a measure metric using sum calculation. measuring Represents the Budget Mar Amount for financial reporting.. from the Finance OS datasource template report dashboard.,Represents the Budget Mar Amount for financial reporting.,,individual_metric,budget_mar_amount,Budget Mar Amount,measure,sum,False,False,medium,revenue,Represents the Budget Mar Amount for financial reporting.,t0.budget_mar_amount,0.0,1.0
d7412673-0af1-4efe-8374-ca475b001fb6_budget_mar_volume,d7412673-0af1-4efe-8374-ca475b001fb6,1,metric,Finance OS datasource template report,finance,,,,,,,,,,,,0,,Budget Mar Volume is a measure metric using sum calculation. measuring Represents the Budget Mar Volume for financial reporting.. from the Finance OS datasource template report dashboard.,Represents the Budget Mar Volume for financial reporting.,,individual_metric,budget_mar_volume,Budget Mar Volume,measure,sum,False,False,medium,volume,Represents the Budget Mar Volume for financial reporting.,t0.budget_mar_volume,0.0,1.0
d7412673-0af1-4efe-8374-ca475b001fb6_budget_apr_amount,d7412673-0af1-4efe-8374-ca475b001fb6,1,metric,Finance OS datasource template report,finance,,,,,,,,,,,,0,,Budget Apr Amount is a measure metric using sum calculation. measuring Represents the Budget Apr Amount for financial reporting.. from the Finance OS datasource template report dashboard.,Represents the Budget Apr Amount for financial reporting.,,individual_metric,budget_apr_amount,Budget Apr Amount,measure,sum,False,False,medium,revenue,Represents the Budget Apr Amount for financial reporting.,t0.budget_apr_amount,0.0,1.0
d7412673-0af1-4efe-8374-ca475b001fb6_budget_apr_volume,d7412673-0af1-4efe-8374-ca475b001fb6,1,metric,Finance OS datasource template report,finance,,,,,,,,,,,,0,,Budget Apr Volume is a measure metric using sum calculation. measuring Represents the Budget Apr Volume for financial reporting.. from the Finance OS datasource template report dashboard.,Represents the Budget Apr Volume for financial reporting.,,individual_metric,budget_apr_volume,Budget Apr Volume,measure,sum,False,False,medium,volume,Represents the Budget Apr Volume for financial reporting.,t0.budget_apr_volume,0.0,1.0
d7412673-0af1-4efe-8374-ca475b001fb6_budget_may_amount,d7412673-0af1-4efe-8374-ca475b001fb6,1,metric,Finance OS datasource template report,finance,,,,,,,,,,,,0,,Budget May Amount is a measure metric using sum calculation. measuring Represents the Budget May Amount for financial reporting.. from the Finance OS datasource template report dashboard.,Represents the Budget May Amount for financial reporting.,,individual_metric,budget_may_amount,Budget May Amount,measure,sum,False,False,medium,revenue,Represents the Budget May Amount for financial reporting.,t0.budget_may_amount,0.0,1.0
d7412673-0af1-4efe-8374-ca475b001fb6_budget_may_volume,d7412673-0af1-4efe-8374-ca475b001fb6,1,metric,Finance OS datasource template report,finance,,,,,,,,,,,,0,,Budget May Volume is a measure metric using sum calculation. measuring Represents the Budget May Volume for financial reporting.. from the Finance OS datasource template report dashboard.,Represents the Budget May Volume for financial reporting.,,individual_metric,budget_may_volume,Budget May Volume,measure,sum,False,False,medium,volume,Represents the Budget May Volume for financial reporting.,t0.budget_may_volume,0.0,1.0
d7412673-0af1-4efe-8374-ca475b001fb6_budget_jun_amount,d7412673-0af1-4efe-8374-ca475b001fb6,1,metric,Finance OS datasource template report,finance,,,,,,,,,,,,0,,Budget Jun Amount is a measure metric using sum calculation. measuring Represents the Budget Jun Amount for financial reporting.. from the Finance OS datasource template report dashboard.,Represents the Budget Jun Amount for financial reporting.,,individual_metric,budget_jun_amount,Budget Jun Amount,measure,sum,False,False,medium,revenue,Represents the Budget Jun Amount for financial reporting.,t0.budget_jun_amount,0.0,1.0
d7412673-0af1-4efe-8374-ca475b001fb6_budget_jun_volume,d7412673-0af1-4efe-8374-ca475b001fb6,1,metric,Finance OS datasource template report,finance,,,,,,,,,,,,0,,Budget Jun Volume is a measure metric using sum calculation. measuring Represents the Budget Jun Volume for financial reporting.. from the Finance OS datasource template report dashboard.,Represents the Budget Jun Volume for financial reporting.,,individual_metric,budget_jun_volume,Budget Jun Volume,measure,sum,False,False,medium,volume,Represents the Budget Jun Volume for financial reporting.,t0.budget_jun_volume,0.0,1.0
d7412673-0af1-4efe-8374-ca475b001fb6_budget_jul_amount,d7412673-0af1-4efe-8374-ca475b001fb6,1,metric,Finance OS datasource template report,finance,,,,,,,,,,,,0,,Budget Jul Amount is a measure metric using sum calculation. measuring Represents the Budget Jul Amount for financial reporting.. from the Finance OS datasource template report dashboard.,Represents the Budget Jul Amount for financial reporting.,,individual_metric,budget_jul_amount,Budget Jul Amount,measure,sum,False,False,medium,revenue,Represents the Budget Jul Amount for financial reporting.,t0.budget_jul_amount,0.0,1.0
d7412673-0af1-4efe-8374-ca475b001fb6_budget_jul_volume,d7412673-0af1-4efe-8374-ca475b001fb6,1,metric,Finance OS datasource template report,finance,,,,,,,,,,,,0,,Budget Jul Volume is a measure metric using sum calculation. measuring Represents the Budget Jul Volume for financial reporting.. from the Finance OS datasource template report dashboard.,Represents the Budget Jul Volume for financial reporting.,,individual_metric,budget_jul_volume,Budget Jul Volume,measure,sum,False,False,medium,volume,Represents the Budget Jul Volume for financial reporting.,t0.budget_jul_volume,0.0,1.0
